CityID;CityName;StateProvinceID;LatestRecordedPopulation;LastEditedBy;ValidFrom;ValidTo
31819;Smith Mills;22;4760;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
31820;Smith Point;45;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
31821;Smith River;5;866;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
31822;Smith Village;37;66;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
31823;Smithboro;14;177;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
31824;Smithburg;51;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
31825;Smithburg;31;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
31826;Smithdale;39;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
31827;Smithdale;25;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
31828;Smithers;51;813;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
31829;Smithfield;51;145;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
31830;Smithfield;49;8089;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
31831;Smithfield;39;875;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
31832;Smithfield;36;869;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
31833;Smithfield;28;54;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
31834;Smithfield;14;230;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
31835;Smithfield;34;10966;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
31836;Smithfield;18;106;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
31837;Smithfield;41;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
31838;Smithfield;46;9495;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
31839;Smithfield;20;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
31840;Smithland;45;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
31841;Smithland;18;301;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
31842;Smithland;16;224;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
31843;Smiths Creek;18;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
31844;Smiths Ferry;13;75;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
31845;Smiths Grove;18;714;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
31846;Smiths Station;1;4926;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
31847;Smithsburg;21;2975;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
31848;Smithton;26;570;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
31849;Smithton;39;399;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
31850;Smithton;14;3693;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
31851;Smithtown;33;26470;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
31852;Smithville;26;8425;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
31853;Smithville;36;1252;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
31854;Smithville;11;575;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
31855;Smithville;44;4530;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
31856;Smithville;4;78;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
31857;Smithville;25;942;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
31858;Smithville;37;113;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
31859;Smithville;45;3817;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
31860;Smithville;31;7242;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
31861;Smithville;15;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
31862;Smithville;51;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
31863;Smithville Flats;33;351;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
31864;Smithwick;43;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
31865;Smoaks;42;126;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
31866;Smock;39;583;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
31867;Smoke Bend;19;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
31868;Smoke Rise;1;1825;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
31869;Smolan;17;215;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
31870;Smoot;53;195;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
31871;Smyer;45;474;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
31872;Smyrna;4;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
31873;Smyrna;23;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
31874;Smyrna;50;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
31875;Smyrna;42;45;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
31876;Smyrna;44;39974;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
31877;Smyrna;11;51271;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
31878;Smyrna;8;10023;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
31879;Smyrna;33;213;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
31880;Smyrna Mills;20;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
31881;Snapfinger;11;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
31882;Snead;1;835;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
31883;Sneads;10;1849;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
31884;Sneads Ferry;34;2646;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
31885;Sneedville;44;1387;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
31886;Snell;25;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
31887;Snelling;5;231;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
31888;Snelling;42;274;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
31889;Snellville;11;18242;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
31890;Snider;27;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
31891;Snohomish;50;9098;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
31892;Snook;45;511;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
31893;Snoqualmie;50;10670;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
31894;Snoqualmie Falls;50;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
31895;Snover;23;448;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
31896;Snow Hill;1;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
31897;Snow Hill;34;1595;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
31898;Snow Hill;21;2103;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
31899;Snow Lake;4;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
31900;Snow Lake Shores;25;319;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
31901;Snow Shoe;39;765;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
31902;Snowball;4;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
31903;Snowdoun;1;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
31904;Snowflake;3;5590;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
31905;Snowmass;6;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
31906;Snowmass Village;6;2826;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
31907;Snowville;46;167;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
31908;Snowville;49;149;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
31909;Snyder;45;11202;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
31910;Snyder;6;132;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
31911;Snyder;37;1394;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
31912;Snyder;28;300;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
31913;Snydertown;39;339;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
31915;Snyderville;46;5612;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
31916;Soap Lake;50;1514;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
31917;Sobieski;52;259;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
31918;Sobieski;24;195;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
31919;Socastee;42;19952;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
31920;Social Circle;11;4262;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
31921;Social Hill;4;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
31922;Socialville;36;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
31923;Society Hill;1;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
31924;Society Hill;42;563;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
31925;Socorro;32;9051;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
31926;Socorro;45;32013;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
31927;Soda Bay;5;1016;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
31928;Soda Springs;5;81;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
31929;Soda Springs;13;3058;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
31930;Sodaville;38;308;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
31931;Soddy-Daisy;44;12714;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
31932;Soderville;24;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
31933;Sodus;33;1819;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
31934;Sodus Point;33;900;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
31935;Sofia;32;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
31936;Soham;32;210;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
31937;Solana;10;742;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
31938;Solana Beach;5;12867;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
31939;Solano;32;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
31940;Soldier;16;174;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
31941;Soldier;17;136;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
31942;Soldier Creek;43;227;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
31943;Soldier Pond;20;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
31944;Soldier Summit;46;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
31945;Soldiers Grove;52;592;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
31946;Soldotna;2;4163;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
31947;Soledad;5;25738;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
31948;Solen;35;83;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
31949;Solitude;15;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
31950;Solomon;3;426;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
31951;Solomon;17;1095;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
31952;Solomons;21;2368;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
31953;Solon;16;2037;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
31954;Solon;36;23348;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
31955;Solon;20;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
31956;Solon;33;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
31957;Solon Springs;52;600;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
31958;Solromar;5;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
31959;Solvang;5;5245;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
31960;Solvay;33;6584;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
31961;Solway;24;96;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
31962;Solway;44;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
31963;Sombrillo;32;351;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
31964;Somerdale;31;5151;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
31965;Somerdale;36;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
31966;Somers;33;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
31967;Somers;52;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
31968;Somers;7;1789;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
31969;Somers;16;113;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
31970;Somers;27;1109;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
31971;Somers Point;31;10795;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
31972;Somerset;52;2635;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
31973;Somerset;22;18165;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
31974;Somerset;39;6277;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
31975;Somerset;21;1216;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
31976;Somerset;31;22083;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
31977;Somerset;18;11196;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
31978;Somerset;36;1481;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
31979;Somerset;33;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
31980;Somerset;45;1631;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
31981;Somerset;6;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
31982;Somerset;15;401;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
31983;Somersworth;30;11766;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
31984;Somerton;3;14287;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
31985;Somerton;36;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
31986;Somerville;45;1376;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
31987;Somerville;20;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
31988;Somerville;22;75754;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
31989;Somerville;31;12098;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
31990;Somerville;36;281;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
31991;Somerville;15;293;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
31992;Somerville;1;724;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
31993;Somerville;44;3094;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
31994;Somes Bar;5;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
31995;Somesville;20;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
31996;Somis;5;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
31997;Somonauk;14;1893;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
31998;Sondheimer;19;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
31999;Sonestown;39;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32000;Sonnette;27;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32001;Sonoita;3;818;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32002;Sonoma;5;10648;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32003;Sonora;5;4903;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32004;Sonora;45;3027;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32005;Sonora;3;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32006;Sonora;18;513;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32007;Sontag;25;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32008;Sopchoppy;10;457;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32009;Soper;37;261;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32010;Soperton;11;3115;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32011;Sophia;51;1344;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32012;Sophia;34;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32013;Soquel;5;9644;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32014;Sorento;14;498;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32015;Sorrel;19;766;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32016;Sorrento;20;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32017;Sorrento;10;861;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32018;Sorrento;19;1401;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32019;Sorum;43;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32020;Soso;25;408;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32021;Soudan;24;446;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32022;Souderton;39;6618;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32023;Soulsbyville;5;2215;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32024;Sound Beach;33;7612;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32025;Sour Lake;45;1813;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32026;Souris;35;58;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32027;South Acton;22;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32028;South Amana;16;159;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32029;South Amboy;31;8631;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32030;South Amherst;22;4994;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32031;South Amherst;36;1688;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32032;South Ashburnham;22;1062;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32033;South Barre;47;1219;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32034;South Barrington;14;4565;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32035;South Bay;10;4876;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32036;South Beach;38;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32037;South Beloit;14;7892;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32038;South Bend;15;101168;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32039;South Bend;28;99;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32040;South Bend;45;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32041;South Bend;50;1637;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32042;South Berwick;20;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32043;South Bethany;8;449;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32044;South Bethlehem;39;481;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32045;South Bloomfield;36;1744;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32046;South Blooming Grove;33;3234;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32047;South Bloomingville;36;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32048;South Boardman;23;536;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32049;South Boston;49;8142;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32050;South Bound Brook;31;4563;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32051;South Branch;31;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32052;South Bristol;33;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32053;South Bristol;20;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32054;South Broadway;50;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32055;South Burlington;47;17904;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32056;South Canal;36;1100;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32057;South Carrollton;18;184;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32058;South Carthage;44;1322;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32059;South Charleston;36;1693;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32060;South Charleston;51;13450;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32061;South Chelmsford;22;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32062;South Chicago Heights;14;4139;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32063;South China;20;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32064;South Cle Elum;50;532;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32065;South Coatesville;39;1303;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32066;South Coffeyville;37;785;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32067;South Colton;33;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32068;South Congaree;42;2306;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32069;South Connellsville;39;1970;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32070;South Corning;33;1145;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32071;South Creek;50;2507;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32072;South Dartmouth;22;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32073;South Dayton;33;620;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32074;South Daytona;10;12252;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32075;South Deerfield;22;1880;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32076;South Dennis;22;3643;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32077;South Dos Palos;5;1620;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32078;South Duxbury;22;3360;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32079;South El Monte;5;20116;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32080;South Elgin;14;21985;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32081;South Eliot;20;3550;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32082;South English;16;212;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32083;South Euclid;36;22295;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32084;South Fallsburg;33;2870;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32085;South Farmingdale;33;14486;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32086;South Floral Park;33;1764;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32087;South Fontana;5;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32088;South Fork;26;241;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32089;South Fork;6;386;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32090;South Fork;18;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32091;South Fork;39;928;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32092;South Fulton;44;2354;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32093;South Garcia;32;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32094;South Gastonia;34;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32095;South Gate;21;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32096;South Gate;5;94396;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32097;South Gifford;26;50;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32098;South Glens Falls;33;3518;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32099;South Gorin;26;91;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32100;South Greenfield;26;90;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32101;South Greensburg;39;2117;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32102;South Hadley;22;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
32103;South Hampton;30;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
